baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,gene
17.84099493642,-2.17075314633227,0.771397966118535,-2.81405090715356,0.00489214804249348,0.104957845720365,1700037H04Rik
61.4769340303998,-1.24287720548673,0.434521847969426,-2.86033305642708,0.0042319630158346,0.0960120528810843,2310022B05Rik
172.927391122462,-0.85381384574182,0.353411800914636,-2.41591775807184,0.0156956060175266,0.198844590227176,2310061I04Rik
22.310015925385,-1.74284759055469,0.67994600999808,-2.56321467429393,0.0103707902870145,0.161434273410956,4933440M02Rik
89.5030822753044,-1.28164104167578,0.38262304194745,-3.3496180343781,0.000809230687008604,0.0345727170999477,Aadac
1029.99462880702,-0.768012835735462,0.29043225002451,-2.6443786310599,0.00818410510106174,0.142953864145802,Abcc2
35.5733969883432,-1.40596682507904,0.533725664219231,-2.6342499889635,0.00843233781678263,0.145997792831277,Abcc6
608.160388074918,-0.977052176334263,0.2879853173315,-3.39271524460943,0.000692035376399526,0.0309036069216603,Abcg8
254.001044766622,-1.04940783873545,0.357722495206913,-2.93358078621379,0.00335076441103912,0.0832589887136112,Abhd12
153.579717124799,-1.02768649532342,0.376256306062138,-2.73134690041236,0.00630760397472677,0.124250985282592,Abhd14b
69.9670549321719,-1.93306700451577,0.511937913486254,-3.77597937873315,0.000159380177299144,0.0115656100718033,Abhd4
9.3747875296108,-2.9252108402897,1.12740415784861,-2.59464258662287,0.00946893285635665,0.154460989023775,Abi3bp
220.720110068028,-2.92850023111892,0.342557665963964,-8.5489262745823,1.24238840750527e-17,2.04352186561159e-14,Acaa1b
77.9984770760735,-1.07478720772769,0.391470306231669,-2.74551400353629,0.00604161889916732,0.120577925937924,Acbd5
12.4747063098206,-2.10089162235714,0.861237067666037,-2.43938829531639,0.0147121503791142,0.192055836099839,Acd
70.3890767436011,-1.44264939456671,0.571994017898957,-2.5221407032644,0.0116643041699913,0.171302109901256,Acot2
235.027569205659,-1.77348090583658,0.480097165481579,-3.69400411697417,0.000220750224824501,0.0150247170261586,Acy3
15.4295517949062,-2.10832243935982,0.805333295070595,-2.61795017325715,0.00884597208863656,0.149744251359784,Adamdec1
84.029599414433,-1.44064011467396,0.438899124853886,-3.28239459386839,0.00102929459147766,0.0409601142068267,Adck5
141.181531884206,-0.969792726102608,0.369004756015027,-2.62813069559221,0.00858555225342975,0.147614660608185,Add1
152.347664738333,-0.943479760937092,0.384637894360681,-2.45290382141177,0.0141708222092753,0.187217997835793,Adgrd1
3718.27457343858,-1.572056752219,0.330489284593714,-4.75675559088582,1.96729113257569e-06,0.000294169639202872,Adh1
39.7281778159822,-1.21654639709499,0.501144627720065,-2.42753554523694,0.015201797119073,0.194884371860782,Adh4
1269.48188179724,-0.693311789051278,0.266468288614869,-2.60185477474708,0.00927211067727655,0.153534329318863,Adipor2
145.049136757669,-1.15063012012596,0.392976449649035,-2.92798746885106,0.00341163794970119,0.0839637279940176,Afmid
16.171670102607,-2.10738225369961,0.789162033985444,-2.67040501563014,0.00757598027742855,0.135270777391258,Ago1
29.3229584081869,-2.00313662624564,0.786306610789814,-2.54752611609556,0.0108489732265262,0.165534592370021,Aip
12393.4489376315,-2.22646435403639,0.337317566263647,-6.60049928231779,4.09775371288725e-11,2.24670729958246e-08,Akp3
195.340390984771,-1.1118990243319,0.450860750951711,-2.46616948134168,0.0136566699655064,0.184374385621865,Akr7a5
36.97224580706,-1.43702384357644,0.576329469430116,-2.49340684417438,0.0126523779734905,0.177902717562765,Aldh18a1
731.81037505104,-1.44887620010921,0.293745101623257,-4.93242676082977,8.12142351625929e-07,0.000150867546464227,Aldh1a1
31.5721565360327,-3.3397850750034,0.690996315582248,-4.8332892660784,1.34295428458616e-06,0.000217272390730834,Aldoc
214.466037970005,-0.885484671624185,0.325925541586349,-2.71683117350773,0.00659102185859004,0.125628488881267,Ano10
37.2682485261674,-1.25580782204616,0.512189893682471,-2.4518402989511,0.0142127725383308,0.187270830681959,Ap4b1
11.9010248055745,-2.09377284319356,0.857939342673766,-2.44046722075749,0.0146682770754436,0.191812607922043,Apol7c
232.315179431195,-1.11845226447917,0.381595876107028,-2.93098624620742,0.00337887740778926,0.0833695888610608,Apol9b
88.1963406924553,-5.08268277846786,0.590110318691408,-8.61310608792422,7.11072361837442e-18,1.40351462779474e-14,Aqp8
80.7914277192739,-1.12181691186327,0.456080444884707,-2.45969088226718,0.0139056728649005,0.185955400411522,Arfip2
172.666561518792,-1.21743133290567,0.371906697188142,-3.27348590953119,0.0010622968689484,0.0415165809174367,Arrb1
44.5662535132497,-1.28990174615044,0.534323456767481,-2.41408407176061,0.0157748220106847,0.198972879613242,Asb13
114.716711961193,-1.03993007002855,0.364854277081302,-2.85026142038844,0.00436833088547317,0.0978320661804332,Ash2l
55.0281363294019,-1.14605814224276,0.456616863111546,-2.50989009567699,0.0120768742355124,0.174191148615145,Atg13
119.798981468409,-0.898115797598422,0.368010004764662,-2.44046571009056,0.014668338424321,0.191812607922043,Atg2a
5235.0033962986,-1.08999523900676,0.346109116969991,-3.14928207771327,0.00163672128613116,0.0529600077797653,B4galnt2
115.986149464841,-1.36133866101547,0.449436828949871,-3.02898777609369,0.00245374611096396,0.0687955124122254,Bad
406.86452516827,-0.941414694671668,0.379640630177516,-2.47975221785791,0.013147371011499,0.180712262552205,Baiap2l2
8.22552027012969,-3.24006479131804,1.27966200484089,-2.5319692067601,0.0113423951638616,0.169318804315377,BC040756
556.292115907202,-2.03040722959114,0.452504750554004,-4.48704069317572,7.2219284787977e-06,0.000879916199472277,Bc1
